student_id,timestamp,day_of_week,hour_of_day,activity_type,time_spent_minutes,quiz_score,assignment_submission,streak_days,quests_completed_today,xp_earned_today,cumulative_xp,module_type
rodriguezolivia,2025-05-14 09:42:14,Wednesday,9,Forum,20,0.0,0,3,2,109.5,5869.5,Science
rodriguezolivia,2025-05-14 22:49:30,Wednesday,22,Study,53,0.0,0,4,2,109.5,5949.0,Writing
rodriguezolivia,2025-05-17 04:24:21,Saturday,4,Quiz,23,75.0,0,5,2,538.5,6358.5,History
rodriguezolivia,2025-05-17 20:19:52,Saturday,20,Study,86,0.0,0,6,2,538.5,6487.5,History
ronald70,2025-01-22 22:17:14,Wednesday,22,Study,57,0.0,0,1,1,85.5,85.5,Programming
ronald70,2025-01-26 22:41:09,Sunday,22,Study,88,0.0,0,1,1,132.0,217.5,Programming
ronald70,2025-01-28 11:13:29,Tuesday,11,Quiz,21,73.0,0,2,1,396.5,614.0,Science
ronald70,2025-02-04 00:26:01,Tuesday,0,Study,49,0.0,0,1,1,73.5,687.5,History
ronald70,2025-02-20 05:43:31,Thursday,5,Quiz,10,68.0,0,1,1,355.0,1042.5,History
ronald70,2025-03-03 10:30:02,Monday,10,Study,103,0.0,0,1,1,154.5,1197.0,History
ronald70,2025-03-06 07:35:26,Thursday,7,Forum,15,0.0,0,2,1,22.5,1219.5,History
ronald70,2025-03-22 02:06:37,Saturday,2,Study,120,0.0,0,1,1,180.0,1399.5,Science
ronald70,2025-03-24 17:14:17,Monday,17,Assignment,190,72.0,1,2,1,645.0,2044.5,Programming
ronald70,2025-03-26 09:59:47,Wednesday,9,Study,51,0.0,0,3,1,76.5,2121.0,Writing
ronald70,2025-03-31 19:55:16,Monday,19,Study,63,0.0,0,1,1,94.5,2215.5,Science
ronald70,2025-04-09 17:00:49,Wednesday,17,Reflection,20,0.0,0,1,2,424.5,2245.5,Writing
ronald70,2025-04-09 19:37:21,Wednesday,19,Quiz,23,72.0,0,2,2,424.5,2640.0,Writing
ronald70,2025-04-11 11:21:51,Friday,11,Quiz,26,100.0,0,3,1,539.0,3179.0,History
ronald70,2025-04-15 18:16:38,Tuesday,18,Study,56,0.0,0,1,1,84.0,3263.0,Programming
ronald70,2025-05-17 11:09:28,Saturday,11,Study,90,0.0,0,1,1,135.0,3398.0,Writing
ronaldbell,2025-01-17 05:01:35,Friday,5,Study,36,0.0,0,1,1,54.0,54.0,Writing
ronaldbell,2025-01-25 03:36:30,Saturday,3,Study,68,0.0,0,1,1,102.0,156.0,Science
ronaldbell,2025-01-28 18:30:01,Tuesday,18,Reflection,14,0.0,0,1,1,21.0,177.0,History
ronaldbell,2025-02-06 15:12:00,Thursday,15,Assignment,132,74.0,1,1,1,568.0,745.0,Writing
ronaldbell,2025-03-02 16:50:03,Sunday,16,Study,85,0.0,0,1,1,127.5,872.5,Science
ronaldbell,2025-04-15 17:13:38,Tuesday,17,Study,66,0.0,0,1,1,99.0,971.5,History
ronaldbell,2025-04-17 08:25:56,Thursday,8,Study,92,0.0,0,2,1,138.0,1109.5,History
ronaldbell,2025-05-13 17:09:11,Tuesday,17,Quiz,27,67.0,0,1,1,375.5,1485.0,History
ronaldbell,2025-05-18 18:48:43,Sunday,18,Quiz,25,68.0,0,1,1,377.5,1862.5,History
ronaldbell,2025-05-19 13:43:11,Monday,13,Study,113,0.0,0,2,1,169.5,2032.0,Programming
ronaldcruz,2025-01-27 01:50:57,Monday,1,Study,20,0.0,0,1,2,670.5,30.0,History
ronaldcruz,2025-01-27 23:07:17,Monday,23,Assignment,137,87.0,1,2,2,670.5,670.5,Writing
ronaldcruz,2025-01-30 03:38:40,Thursday,3,Reflection,15,0.0,0,3,1,22.5,693.0,Writing
ronaldcruz,2025-02-09 08:20:15,Sunday,8,Forum,20,0.0,0,1,1,30.0,723.0,History
ronaldcruz,2025-02-11 01:13:37,Tuesday,1,Quiz,25,82.0,0,2,1,447.5,1170.5,Programming
ronaldcruz,2025-02-17 00:55:41,Monday,0,Study,34,0.0,0,1,1,51.0,1221.5,Writing
ronaldcruz,2025-02-20 14:47:46,Thursday,14,Study,58,0.0,0,1,1,87.0,1308.5,Math
ronaldcruz,2025-02-21 02:07:28,Friday,2,Reflection,22,0.0,0,2,1,33.0,1341.5,History
ronaldcruz,2025-03-12 02:25:38,Wednesday,2,Assignment,210,85.0,1,1,1,740.0,2081.5,Math
ronaldcruz,2025-03-28 20:34:36,Friday,20,Forum,18,0.0,0,1,1,27.0,2108.5,History
ronaldcruz,2025-03-31 00:16:39,Monday,0,Reflection,10,0.0,0,2,2,459.5,2123.5,Math
ronaldcruz,2025-03-31 21:39:12,Monday,21,Quiz,13,85.0,0,3,2,459.5,2568.0,History
ronaldcruz,2025-04-01 05:34:29,Tuesday,5,Assignment,212,78.0,1,4,1,708.0,3276.0,Science
ronaldcruz,2025-04-05 01:36:13,Saturday,1,Study,93,0.0,0,1,1,139.5,3415.5,Math
ronaldcruz,2025-04-06 03:48:57,Sunday,3,Assignment,238,65.0,1,2,1,682.0,4097.5,Math
ronaldcruz,2025-04-13 06:40:37,Sunday,6,Study,93,0.0,0,1,1,139.5,4237.0,History
ronaldcruz,2025-04-25 22:27:46,Friday,22,Study,103,0.0,0,1,1,154.5,4391.5,Math
ronaldcruz,2025-04-27 12:29:34,Sunday,12,Reflection,12,0.0,0,2,1,18.0,4409.5,Math
russellfisher,2025-01-17 11:04:01,Friday,11,Study,114,0.0,0,1,1,171.0,171.0,Science
russellfisher,2025-01-24 20:21:58,Friday,20,Study,22,0.0,0,1,1,33.0,204.0,History
russellfisher,2025-02-10 05:39:16,Monday,5,Study,60,0.0,0,1,2,127.5,294.0,Science
russellfisher,2025-02-10 06:03:03,Monday,6,Study,25,0.0,0,2,2,127.5,331.5,Math
russellfisher,2025-02-11 00:52:39,Tuesday,0,Quiz,18,87.0,0,3,1,462.0,793.5,Programming
russellfisher,2025-02-17 09:15:51,Monday,9,Forum,5,0.0,0,1,1,7.5,801.0,History
russellfisher,2025-03-07 15:40:36,Friday,15,Study,28,0.0,0,1,1,42.0,843.0,Science
russellfisher,2025-03-10 17:35:54,Monday,17,Study,28,0.0,0,1,1,42.0,885.0,Science
russellfisher,2025-03-18 01:21:48,Tuesday,1,Study,24,0.0,0,1,3,853.0,921.0,Writing
russellfisher,2025-03-18 08:12:14,Tuesday,8,Study,106,0.0,0,2,3,853.0,1080.0,Math
russellfisher,2025-03-18 10:08:01,Tuesday,10,Assignment,122,95.0,1,3,3,853.0,1738.0,Programming
russellfisher,2025-03-23 13:33:10,Sunday,13,Quiz,26,62.0,0,1,1,349.0,2087.0,Science
russellfisher,2025-03-25 17:31:39,Tuesday,17,Quiz,12,68.0,0,2,1,358.0,2445.0,History
russellfisher,2025-03-28 22:52:15,Friday,22,Study,53,0.0,0,1,1,79.5,2524.5,Math
russellfisher,2025-04-09 21:31:10,Wednesday,21,Quiz,17,78.0,0,1,1,415.5,2940.0,History
russellfisher,2025-04-10 20:56:14,Thursday,20,Quiz,26,78.0,0,2,1,429.0,3369.0,Programming
russellfisher,2025-04-16 21:16:37,Wednesday,21,Study,20,0.0,0,1,1,30.0,3399.0,History
russellfisher,2025-04-20 12:08:19,Sunday,12,Assignment,118,89.0,1,1,1,622.0,4021.0,Programming
russellfisher,2025-04-21 14:11:57,Monday,14,Reflection,14,0.0,0,2,1,21.0,4042.0,Writing
russellfisher,2025-04-25 10:48:08,Friday,10,Quiz,16,67.0,0,1,1,359.0,4401.0,Writing
russellfisher,2025-05-02 05:18:21,Friday,5,Study,64,0.0,0,1,1,96.0,4497.0,Science
russellfisher,2025-05-03 02:27:08,Saturday,2,Reflection,15,0.0,0,2,1,22.5,4519.5,Math
russellfisher,2025-05-07 21:07:46,Wednesday,21,Quiz,30,67.0,0,1,1,380.0,4899.5,Programming
russellfisher,2025-05-14 03:27:17,Wednesday,3,Quiz,26,83.0,0,1,1,454.0,5353.5,Programming
russellfisher,2025-05-17 04:26:03,Saturday,4,Study,79,0.0,0,1,1,118.5,5472.0,Writing
sadams,2025-01-18 08:10:42,Saturday,8,Study,90,0.0,0,1,1,135.0,135.0,Science
sadams,2025-01-19 17:21:10,Sunday,17,Forum,16,0.0,0,2,1,24.0,159.0,Writing
sadams,2025-01-22 11:01:34,Wednesday,11,Study,58,0.0,0,3,1,87.0,246.0,Programming
sadams,2025-01-30 05:04:05,Thursday,5,Reflection,18,0.0,0,1,3,726.0,273.0,Science
sadams,2025-01-30 14:50:56,Thursday,14,Study,111,0.0,0,2,3,726.0,439.5,History
sadams,2025-01-30 15:50:40,Thursday,15,Assignment,125,69.0,1,3,3,726.0,972.0,Science
sadams,2025-02-16 07:09:24,Sunday,7,Study,31,0.0,0,1,1,46.5,1018.5,Programming
sadams,2025-02-21 14:21:43,Friday,14,Study,30,0.0,0,1,1,45.0,1063.5,History
sadams,2025-02-24 02:36:08,Monday,2,Quiz,11,72.0,0,2,1,376.5,1440.0,Writing
sadams,2025-03-02 05:16:39,Sunday,5,Study,61,0.0,0,1,2,201.0,1531.5,Math
sadams,2025-03-02 06:02:53,Sunday,6,Study,73,0.0,0,2,2,201.0,1641.0,History
sadams,2025-03-08 18:55:37,Saturday,18,Study,50,0.0,0,1,1,75.0,1716.0,History
sadams,2025-03-11 15:50:14,Tuesday,15,Assignment,134,72.0,1,2,1,561.0,2277.0,Programming
sadams,2025-03-17 01:16:08,Monday,1,Study,48,0.0,0,1,1,72.0,2349.0,Writing
sadams,2025-03-18 18:33:57,Tuesday,18,Study,120,0.0,0,2,1,180.0,2529.0,Math
sadams,2025-04-04 03:42:55,Friday,3,Study,50,0.0,0,1,1,75.0,2604.0,Math
sadams,2025-04-05 15:24:09,Saturday,15,Forum,20,0.0,0,2,1,30.0,2634.0,Math
sadams,2025-04-07 07:18:23,Monday,7,Study,112,0.0,0,3,3,810.0,2802.0,Math
sadams,2025-04-07 13:39:01,Monday,13,Quiz,24,57.0,0,4,3,810.0,3123.0,Math
sadams,2025-04-07 19:44:35,Monday,19,Quiz,24,57.0,0,5,3,810.0,3444.0,Writing
sadams,2025-04-09 12:27:40,Wednesday,12,Study,57,0.0,0,6,1,85.5,3529.5,Programming
sadams,2025-04-19 00:11:26,Saturday,0,Study,38,0.0,0,1,1,57.0,3586.5,Math
sadams,2025-04-22 08:18:21,Tuesday,8,Forum,8,0.0,0,1,3,793.5,3598.5,Programming
sadams,2025-04-22 22:53:38,Tuesday,22,Study,99,0.0,0,2,3,793.5,3747.0,Science
sadams,2025-04-22 23:06:21,Tuesday,23,Assignment,102,96.0,1,3,3,793.5,4380.0,Science
sadams,2025-04-23 21:41:44,Wednesday,21,Assignment,147,69.0,1,4,1,565.5,4945.5,Science
sadams,2025-04-27 04:21:22,Sunday,4,Study,92,0.0,0,1,2,270.0,5083.5,Programming
sadams,2025-04-27 11:20:03,Sunday,11,Study,88,0.0,0,2,2,270.0,5215.5,Writing
sadams,2025-05-01 04:53:34,Thursday,4,Assignment,63,95.0,1,1,2,646.0,5785.0,History
sadams,2025-05-01 12:11:25,Thursday,12,Study,51,0.0,0,2,2,646.0,5861.5,Writing
sadams,2025-05-10 00:48:33,Saturday,0,Assignment,233,90.0,1,1,1,799.5,6661.0,History
samanthaoliver,2025-01-15 15:28:02,Wednesday,15,Reflection,25,0.0,0,1,2,192.0,37.5,Writing
samanthaoliver,2025-01-15 23:02:35,Wednesday,23,Study,103,0.0,0,2,2,192.0,192.0,History
samanthaoliver,2025-01-25 13:25:05,Saturday,13,Quiz,23,83.0,0,1,1,449.5,641.5,Writing
samanthaoliver,2025-01-28 00:01:39,Tuesday,0,Forum,7,0.0,0,2,1,10.5,652.0,History
samanthaoliver,2025-01-29 21:37:09,Wednesday,21,Study,63,0.0,0,3,1,94.5,746.5,Writing
samanthaoliver,2025-02-09 07:14:16,Sunday,7,Forum,12,0.0,0,1,1,18.0,764.5,Math
samanthaoliver,2025-02-14 18:09:11,Friday,18,Quiz,20,55.0,0,1,1,305.0,1069.5,History
samanthaoliver,2025-02-25 07:06:30,Tuesday,7,Study,29,0.0,0,1,1,43.5,1113.0,History
samanthaoliver,2025-03-02 15:07:42,Sunday,15,Assignment,60,100.0,1,1,1,590.0,1703.0,Writing
samanthaoliver,2025-03-06 05:53:11,Thursday,5,Study,102,0.0,0,1,1,153.0,1856.0,Programming
samanthaoliver,2025-03-10 14:40:29,Monday,14,Quiz,16,63.0,0,1,1,339.0,2195.0,Math
samanthaoliver,2025-03-19 17:15:33,Wednesday,17,Forum,17,0.0,0,1,1,25.5,2220.5,Writing
samanthaoliver,2025-03-22 20:02:21,Saturday,20,Quiz,12,55.0,0,1,1,293.0,2513.5,History
samanthaoliver,2025-04-05 04:26:41,Saturday,4,Study,28,0.0,0,1,1,42.0,2555.5,Science
samanthaoliver,2025-04-06 17:33:36,Sunday,17,Reflection,23,0.0,0,2,1,34.5,2590.0,Math
samanthaoliver,2025-05-02 17:16:19,Friday,17,Study,26,0.0,0,1,1,39.0,2629.0,Writing
samanthaoliver,2025-05-10 16:28:49,Saturday,16,Study,83,0.0,0,1,1,124.5,2753.5,Science
sandra64,2025-01-21 07:46:04,Tuesday,7,Study,36,0.0,0,1,1,54.0,54.0,History
sandra64,2025-01-25 09:24:24,Saturday,9,Quiz,20,89.0,0,1,2,644.5,529.0,Science
sandra64,2025-01-25 11:26:16,Saturday,11,Study,113,0.0,0,2,2,644.5,698.5,Math
sandra64,2025-01-27 03:31:02,Monday,3,Assignment,237,100.0,1,3,1,855.5,1554.0,Writing
sandra64,2025-01-28 10:25:33,Tuesday,10,Study,78,0.0,0,4,1,117.0,1671.0,Writing
sandra64,2025-02-05 20:52:23,Wednesday,20,Assignment,236,71.0,1,1,1,709.0,2380.0,Science
sandra64,2025-02-09 21:26:59,Sunday,21,Study,71,0.0,0,1,1,106.5,2486.5,Programming
sandra64,2025-02-23 09:56:12,Sunday,9,Forum,17,0.0,0,1,1,25.5,2512.0,History
sandra64,2025-02-24 21:06:40,Monday,21,Study,91,0.0,0,2,1,136.5,2648.5,Science
sandra64,2025-02-25 04:16:56,Tuesday,4,Study,93,0.0,0,3,1,139.5,2788.0,History
sandra64,2025-03-01 13:41:57,Saturday,13,Study,86,0.0,0,1,2,231.0,2917.0,Programming
sandra64,2025-03-01 14:07:22,Saturday,14,Study,68,0.0,0,2,2,231.0,3019.0,Writing
sandra64,2025-03-06 07:47:12,Thursday,7,Study,100,0.0,0,1,1,150.0,3169.0,History
sandra64,2025-03-13 06:29:33,Thursday,6,Study,82,0.0,0,1,2,175.5,3292.0,History
sandra64,2025-03-13 07:15:27,Thursday,7,Study,35,0.0,0,2,2,175.5,3344.5,Writing
sandra64,2025-03-14 10:32:42,Friday,10,Reflection,12,0.0,0,3,1,18.0,3362.5,Math
sandra64,2025-03-16 19:31:55,Sunday,19,Study,74,0.0,0,4,1,111.0,3473.5,History
sandra64,2025-04-08 20:37:37,Tuesday,20,Forum,18,0.0,0,1,1,27.0,3500.5,Writing
sandra64,2025-04-18 14:08:13,Friday,14,Study,96,0.0,0,1,1,144.0,3644.5,Science
sandra64,2025-04-25 11:55:47,Friday,11,Assignment,225,74.0,1,1,1,707.5,4352.0,Writing
sandra64,2025-04-27 11:59:21,Sunday,11,Study,29,0.0,0,2,1,43.5,4395.5,Writing
saraadams,2025-01-19 03:47:16,Sunday,3,Quiz,14,64.0,0,1,1,341.0,341.0,Writing
saraadams,2025-01-26 15:42:25,Sunday,15,Study,112,0.0,0,1,2,235.5,509.0,Science
saraadams,2025-01-26 17:14:23,Sunday,17,Study,45,0.0,0,2,2,235.5,576.5,History
saraadams,2025-01-28 12:32:53,Tuesday,12,Quiz,25,70.0,0,3,1,387.5,964.0,Math
saraadams,2025-02-01 16:43:07,Saturday,16,Study,42,0.0,0,1,1,63.0,1027.0,Writing
saraadams,2025-02-14 10:37:05,Friday,10,Quiz,15,95.0,0,1,1,497.5,1524.5,Programming
saraadams,2025-02-17 05:27:05,Monday,5,Study,108,0.0,0,2,2,273.0,1686.5,History
saraadams,2025-02-17 22:32:43,Monday,22,Study,74,0.0,0,3,2,273.0,1797.5,Writing
saraadams,2025-02-26 02:28:45,Wednesday,2,Reflection,23,0.0,0,1,1,34.5,1832.0,History
saraadams,2025-03-01 12:02:18,Saturday,12,Quiz,25,100.0,0,1,1,537.5,2369.5,Writing
saraadams,2025-03-04 17:12:07,Tuesday,17,Study,45,0.0,0,1,1,67.5,2437.0,History
saraadams,2025-03-07 15:12:38,Friday,15,Study,74,0.0,0,2,1,111.0,2548.0,Writing
saraadams,2025-03-10 09:56:42,Monday,9,Study,85,0.0,0,3,1,127.5,2675.5,History
saraadams,2025-03-14 00:57:46,Friday,0,Assignment,211,75.0,1,1,1,691.5,3367.0,Writing
saraadams,2025-03-18 18:47:05,Tuesday,18,Reflection,12,0.0,0,1,1,18.0,3385.0,Programming
saraadams,2025-03-20 17:46:54,Thursday,17,Study,100,0.0,0,2,1,150.0,3535.0,History
saraadams,2025-04-08 00:54:59,Tuesday,0,Study,57,0.0,0,1,2,204.0,3620.5,Science
saraadams,2025-04-08 03:28:36,Tuesday,3,Study,79,0.0,0,2,2,204.0,3739.0,Writing
saraadams,2025-04-10 14:31:05,Thursday,14,Study,117,0.0,0,3,1,175.5,3914.5,Math
saraadams,2025-04-17 12:16:30,Thursday,12,Quiz,10,99.0,0,1,1,510.0,4424.5,Math
saraadams,2025-04-18 02:24:32,Friday,2,Quiz,25,76.0,0,2,1,417.5,4842.0,Writing
saraadams,2025-04-26 01:24:07,Saturday,1,Assignment,93,91.0,1,1,1,594.5,5436.5,Writing
saraadams,2025-05-04 12:19:53,Sunday,12,Study,60,0.0,0,1,1,90.0,5526.5,History
saraadams,2025-05-13 02:22:38,Tuesday,2,Study,117,0.0,0,1,1,175.5,5702.0,Programming
sarahevans,2025-01-16 21:22:40,Thursday,21,Reflection,25,0.0,0,1,1,37.5,37.5,Programming
sarahevans,2025-01-19 06:03:30,Sunday,6,Study,42,0.0,0,2,1,63.0,100.5,History
sarahevans,2025-01-23 17:10:29,Thursday,17,Study,23,0.0,0,1,1,34.5,135.0,Writing
sarahevans,2025-01-31 06:48:29,Friday,6,Assignment,192,75.0,1,1,1,663.0,798.0,Math
sarahevans,2025-02-06 01:21:36,Thursday,1,Reflection,10,0.0,0,1,1,15.0,813.0,Programming
sarahevans,2025-02-07 00:25:49,Friday,0,Quiz,30,96.0,0,2,2,892.0,1338.0,History
sarahevans,2025-02-07 06:01:52,Friday,6,Quiz,18,68.0,0,3,2,892.0,1705.0,Programming
sarahevans,2025-02-16 07:24:44,Sunday,7,Quiz,24,63.0,0,1,1,351.0,2056.0,History
sarahevans,2025-03-09 02:16:29,Sunday,2,Forum,10,0.0,0,1,1,15.0,2071.0,History
sarahevans,2025-03-19 23:40:06,Wednesday,23,Study,94,0.0,0,1,1,141.0,2212.0,Math
sarahevans,2025-03-22 01:24:56,Saturday,1,Study,24,0.0,0,2,1,36.0,2248.0,History
sarahevans,2025-03-27 13:10:46,Thursday,13,Quiz,12,88.0,0,1,1,458.0,2706.0,Math
sarahevans,2025-03-28 19:41:51,Friday,19,Study,56,0.0,0,2,1,84.0,2790.0,Math
sarahevans,2025-04-04 06:47:13,Friday,6,Quiz,30,74.0,0,1,1,415.0,3205.0,Writing
sarahevans,2025-04-05 13:38:25,Saturday,13,Study,34,0.0,0,2,1,51.0,3256.0,Math
sarahevans,2025-04-06 03:13:37,Sunday,3,Quiz,15,77.0,0,3,1,407.5,3663.5,Writing
sarahevans,2025-04-11 07:25:05,Friday,7,Study,85,0.0,0,1,2,180.0,3791.0,Writing
sarahevans,2025-04-11 17:32:09,Friday,17,Study,35,0.0,0,2,2,180.0,3843.5,Programming
sarahevans,2025-04-12 16:47:51,Saturday,16,Study,102,0.0,0,3,1,153.0,3996.5,Science
sarahevans,2025-04-13 05:15:13,Sunday,5,Assignment,237,96.0,1,4,1,835.5,4832.0,Writing
sarahevans,2025-04-16 14:31:24,Wednesday,14,Quiz,18,66.0,0,1,1,357.0,5189.0,Writing
sarahevans,2025-04-19 00:35:13,Saturday,0,Study,35,0.0,0,2,1,52.5,5241.5,Math
sarahevans,2025-04-23 00:55:50,Wednesday,0,Study,54,0.0,0,1,1,81.0,5322.5,History
sarahevans,2025-05-09 23:52:50,Friday,23,Quiz,30,84.0,0,1,1,465.0,5787.5,Programming
sarahevans,2025-05-18 22:57:57,Sunday,22,Study,44,0.0,0,1,1,66.0,5853.5,Writing
sarahgill,2025-01-19 15:45:13,Sunday,15,Assignment,224,97.0,1,1,1,821.0,821.0,Math
sarahgill,2025-01-25 09:54:24,Saturday,9,Study,90,0.0,0,1,1,135.0,956.0,Writing
sarahgill,2025-01-28 10:38:20,Tuesday,10,Study,95,0.0,0,1,1,142.5,1098.5,Science
sarahgill,2025-02-01 08:36:38,Saturday,8,Study,96,0.0,0,1,1,144.0,1242.5,Math
sarahgill,2025-02-15 05:32:21,Saturday,5,Study,62,0.0,0,1,1,93.0,1335.5,History
sarahgill,2025-02-17 09:04:52,Monday,9,Study,45,0.0,0,2,1,67.5,1403.0,Programming
sarahgill,2025-02-27 07:54:06,Thursday,7,Study,55,0.0,0,1,1,82.5,1485.5,Math
sarahgill,2025-03-12 20:13:45,Wednesday,20,Study,104,0.0,0,1,1,156.0,1641.5,Writing
sarahgill,2025-03-21 11:03:53,Friday,11,Quiz,19,92.0,0,1,1,488.5,2130.0,Writing
sarahgill,2025-03-25 16:58:38,Tuesday,16,Study,105,0.0,0,1,1,157.5,2287.5,Programming
sarahgill,2025-03-29 00:08:37,Saturday,0,Study,106,0.0,0,1,1,159.0,2446.5,History
sarahgill,2025-03-31 20:02:48,Monday,20,Quiz,28,76.0,0,2,1,422.0,2868.5,Programming
sarahgill,2025-04-07 16:27:32,Monday,16,Study,41,0.0,0,1,1,61.5,2930.0,Programming
sarahgill,2025-04-21 11:30:27,Monday,11,Study,24,0.0,0,1,1,36.0,2966.0,Programming
sarahgill,2025-04-29 09:57:15,Tuesday,9,Reflection,10,0.0,0,1,1,15.0,2981.0,History
sarahgill,2025-05-09 20:24:42,Friday,20,Assignment,60,68.0,1,1,1,430.0,3411.0,History
sarahgill,2025-05-11 22:32:04,Sunday,22,Study,39,0.0,0,2,1,58.5,3469.5,Programming
schmitthannah,2025-01-20 07:33:33,Monday,7,Study,44,0.0,0,1,1,66.0,66.0,Science
schmitthannah,2025-02-01 03:34:29,Saturday,3,Study,20,0.0,0,1,1,30.0,96.0,Math
schmitthannah,2025-02-05 21:55:10,Wednesday,21,Study,56,0.0,0,1,1,84.0,180.0,History
schmitthannah,2025-02-06 07:34:20,Thursday,7,Reflection,25,0.0,0,2,1,37.5,217.5,Programming
schmitthannah,2025-02-23 05:51:21,Sunday,5,Study,86,0.0,0,1,2,145.5,346.5,Math
schmitthannah,2025-02-23 16:18:18,Sunday,16,Reflection,11,0.0,0,2,2,145.5,363.0,Writing
schmitthannah,2025-03-09 06:17:56,Sunday,6,Assignment,183,69.0,1,1,3,813.0,982.5,Math
schmitthannah,2025-03-09 20:11:33,Sunday,20,Study,44,0.0,0,2,3,813.0,1048.5,Writing
schmitthannah,2025-03-09 22:50:17,Sunday,22,Study,85,0.0,0,3,3,813.0,1176.0,Math
schmitthannah,2025-03-14 05:31:29,Friday,5,Assignment,112,81.0,1,1,1,573.0,1749.0,Math
schmitthannah,2025-03-18 07:07:45,Tuesday,7,Study,53,0.0,0,1,1,79.5,1828.5,History
schmitthannah,2025-03-24 12:38:42,Monday,12,Quiz,18,68.0,0,1,1,367.0,2195.5,History
schmitthannah,2025-04-04 19:16:28,Friday,19,Quiz,23,98.0,0,1,1,524.5,2720.0,Writing
schmitthannah,2025-04-08 10:30:11,Tuesday,10,Assignment,95,100.0,1,1,1,642.5,3362.5,Math
schmitthannah,2025-04-10 13:48:51,Thursday,13,Forum,5,0.0,0,2,1,7.5,3370.0,Science
schmitthannah,2025-04-13 09:59:53,Sunday,9,Quiz,26,88.0,0,3,1,479.0,3849.0,Science
schmitthannah,2025-04-16 14:12:01,Wednesday,14,Study,85,0.0,0,1,1,127.5,3976.5,Math
schmitthannah,2025-04-22 02:09:31,Tuesday,2,Study,25,0.0,0,1,1,37.5,4014.0,History
schmitthannah,2025-04-30 18:57:35,Wednesday,18,Study,72,0.0,0,1,1,108.0,4122.0,Science
schmitthannah,2025-05-04 13:34:15,Sunday,13,Reflection,24,0.0,0,1,1,36.0,4158.0,Science
schmitthannah,2025-05-06 10:16:02,Tuesday,10,Study,103,0.0,0,2,1,154.5,4312.5,Science
schmitthannah,2025-05-14 22:22:22,Wednesday,22,Study,22,0.0,0,1,1,33.0,4345.5,History
scott00,2025-01-21 18:13:05,Tuesday,18,Study,46,0.0,0,1,1,69.0,69.0,History
scott00,2025-01-28 10:09:24,Tuesday,10,Study,73,0.0,0,1,1,109.5,178.5,History
scott00,2025-01-29 04:25:25,Wednesday,4,Study,97,0.0,0,2,1,145.5,324.0,Math
scott00,2025-02-03 09:41:36,Monday,9,Study,96,0.0,0,1,1,144.0,468.0,Math
scott00,2025-02-06 23:11:54,Thursday,23,Assignment,190,84.0,1,1,1,705.0,1173.0,Science
scott00,2025-02-12 08:14:41,Wednesday,8,Study,65,0.0,0,1,1,97.5,1270.5,Math
scott00,2025-02-16 02:21:31,Sunday,2,Study,73,0.0,0,1,1,109.5,1380.0,History
scott00,2025-02-27 02:32:52,Thursday,2,Study,64,0.0,0,1,1,96.0,1476.0,Math
scott00,2025-03-02 13:09:28,Sunday,13,Assignment,89,78.0,1,1,1,523.5,1999.5,Writing
scott00,2025-03-03 04:36:36,Monday,4,Quiz,27,66.0,0,2,2,890.5,2370.0,Science
scott00,2025-03-03 16:41:12,Monday,16,Quiz,20,98.0,0,3,2,890.5,2890.0,Science
scott00,2025-03-05 05:06:12,Wednesday,5,Study,94,0.0,0,4,2,216.0,3031.0,Science
scott00,2025-03-05 14:26:51,Wednesday,14,Study,50,0.0,0,5,2,216.0,3106.0,Programming
scott00,2025-03-12 20:56:59,Wednesday,20,Study,60,0.0,0,1,1,90.0,3196.0,Writing
scott00,2025-03-14 18:27:46,Friday,18,Quiz,22,74.0,0,2,1,403.0,3599.0,Science
scott00,2025-03-20 22:16:42,Thursday,22,Study,100,0.0,0,1,1,150.0,3749.0,Programming
scott00,2025-03-24 09:34:35,Monday,9,Study,50,0.0,0,1,1,75.0,3824.0,Science
scott00,2025-04-03 11:10:31,Thursday,11,Study,104,0.0,0,1,1,156.0,3980.0,Math
scott00,2025-04-07 10:02:16,Monday,10,Study,39,0.0,0,1,1,58.5,4038.5,Math
scott00,2025-04-10 23:42:56,Thursday,23,Study,112,0.0,0,1,1,168.0,4206.5,Programming
scott00,2025-05-06 01:01:55,Tuesday,1,Forum,8,0.0,0,1,1,12.0,4218.5,Science
scottkimberly,2025-01-15 11:03:08,Wednesday,11,Forum,20,0.0,0,1,1,30.0,30.0,Writing
scottkimberly,2025-02-03 03:48:09,Monday,3,Study,49,0.0,0,1,2,460.0,103.5,Programming
scottkimberly,2025-02-03 11:20:57,Monday,11,Quiz,21,71.0,0,2,2,460.0,490.0,Math
scottkimberly,2025-02-08 18:27:48,Saturday,18,Study,88,0.0,0,1,1,132.0,622.0,Science
scottkimberly,2025-02-16 06:10:59,Sunday,6,Quiz,23,93.0,0,1,1,499.5,1121.5,Writing
scottkimberly,2025-03-04 14:40:06,Tuesday,14,Study,105,0.0,0,1,1,157.5,1279.0,Writing
scottkimberly,2025-03-05 18:44:50,Wednesday,18,Quiz,16,98.0,0,2,1,514.0,1793.0,Writing
scottkimberly,2025-03-08 12:55:17,Saturday,12,Study,40,0.0,0,3,1,60.0,1853.0,Programming
